city,make,model,variant,mileage,make_year,price,fuel_type,no_of_owners,color,body_type,transmission,registration_year,car_age,make_model
delhi-ncr,maruti suzuki,ciaz,zxi+,59900,2016,516000,petrol,1,brown,sedan,manual,2016,10,maruti suzuki_ciaz
delhi-ncr,honda,amaze,1.2 vx (o),45903,2015,399000,petrol,1,red,sedan,manual,2015,11,honda_amaze
delhi-ncr,hyundai,elite i20,magna executive 1.2,48116,2017,457000,petrol,1,white,hatchback,manual,2017,9,hyundai_elite i20
delhi-ncr,hyundai,creta,1.6l sx vtvt,45032,2018,772000,petrol,2,white,suv,manual,2018,8,hyundai_creta
delhi-ncr,hyundai,venue,sx (o) 1.0 turbo imt,42797,2022,917000,petrol,1,grey,suv,manual,2022,4,hyundai_venue
delhi-ncr,maruti suzuki,dzire,vxi,34586,2018,505000,petrol,1,silver,sedan,manual,2018,8,maruti suzuki_dzire
delhi-ncr,tata,nexon,xz petrol,45086,2019,613000,petrol,1,silver,suv,manual,2019,7,tata_nexon
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt,67003,2015,353000,petrol,1,red,hatchback,manual,2015,11,hyundai_grand i10
delhi-ncr,mahindra,thar,lx hard top petrol mt 4wd,18530,2021,1079495,petrol,2,red,suv,manual,2022,5,mahindra_thar
delhi-ncr,hyundai,venue,sx 1.0  turbo,27035,2021,821000,petrol,1,white,suv,manual,2021,5,hyundai_venue
delhi-ncr,hyundai,verna,sx (o)1.6 vtvt,34303,2019,899000,petrol,1,white,sedan,manual,2019,7,hyundai_verna
delhi-ncr,hyundai,grand i10,asta at 1.2 kappa vtvt,24881,2015,432000,petrol,1,grey,hatchback,automatic,2015,11,hyundai_grand i10
delhi-ncr,hyundai,i20,magna 1.2,39433,2011,262000,petrol,1,silver,hatchback,manual,2011,15,hyundai_i20
delhi-ncr,hyundai,creta,1.6 sx opt vtvt,84088,2019,870000,petrol,1,grey,suv,manual,2019,7,hyundai_creta
delhi-ncr,honda,city,v 4th gen,58698,2017,650000,petrol,1,brown,sedan,manual,2017,9,honda_city
delhi-ncr,maruti suzuki,a-star,vxi,75042,2012,160000,petrol,1,white,hatchback,manual,2012,14,maruti suzuki_a-star
delhi-ncr,mahindra,thar,lx hard top petrol at 4wd,45375,2021,1253215,petrol,1,black,suv,automatic,2021,5,mahindra_thar
delhi-ncr,ford,ecosport,trend 1.5l ti-vct,63562,2016,469000,petrol,1,silver,suv,manual,2016,10,ford_ecosport
delhi-ncr,maruti suzuki,ciaz,alpha 1.4 at,19879,2017,581000,petrol,3,blue,sedan,automatic,2017,9,maruti suzuki_ciaz
delhi-ncr,maruti suzuki,baleno,sigma,18023,2021,527000,petrol,1,grey,hatchback,manual,2021,5,maruti suzuki_baleno
delhi-ncr,tata,altroz,xz plus (s),25396,2023,759000,petrol,1,grey,hatchback,manual,2023,3,tata_altroz
delhi-ncr,tata,tigor,revotron xz+ cng,52369,2022,649000,petrol+cng,1,red,sedan,manual,2022,4,tata_tigor
delhi-ncr,hyundai,grand i10 nios,asta 1.2 kappa amt,6136,2024,806000,petrol,1,white,hatchback,automatic,2024,2,hyundai_grand i10 nios
delhi-ncr,honda,elevate,vx mt,15861,2024,1310000,petrol,1,white,suv,manual,2024,2,honda_elevate
delhi-ncr,renault,kiger,rxt (o) mt,30772,2022,603000,petrol,1,white,suv,manual,2022,4,renault_kiger
delhi-ncr,honda,amaze,1.2 v mt petrol,58245,2020,588000,petrol,1,silver,sedan,manual,2020,6,honda_amaze
delhi-ncr,hyundai,creta,sx opt turbo dct petrol,49767,2023,1579000,petrol,1,white,suv,automatic,2023,3,hyundai_creta
delhi-ncr,renault,kwid,rxl,73425,2020,306000,petrol,1,red,hatchback,manual,2020,6,renault_kwid
delhi-ncr,hyundai,new i20,asta (o) 1.2 mt,20916,2023,845000,petrol,1,grey,hatchback,manual,2023,3,hyundai_new i20
delhi-ncr,tata,tigor,revotron xz+ cng,30584,2022,672000,petrol+cng,1,grey,sedan,manual,2022,4,tata_tigor
delhi-ncr,maruti suzuki,dzire,vxi,82958,2021,519000,petrol,1,silver,sedan,manual,2021,5,maruti suzuki_dzire
delhi-ncr,maruti suzuki,baleno,sigma mt,5397,2024,672000,petrol,1,blue,hatchback,manual,2024,2,maruti suzuki_baleno
delhi-ncr,tata,tigor,revotron xt,34808,2018,415000,petrol,1,silver,sedan,manual,2018,8,tata_tigor
delhi-ncr,maruti suzuki,baleno,alpha 1.2,28973,2017,520000,petrol,1,white,hatchback,manual,2017,9,maruti suzuki_baleno
delhi-ncr,kia,seltos,htx+ g1.5 t-gdi petrol imt,11727,2023,1569045,petrol,1,blue,suv,manual,2023,3,kia_seltos
delhi-ncr,tata,nexon,xm diesel,43891,2022,737000,diesel,1,white,suv,manual,2022,4,tata_nexon
delhi-ncr,hyundai,new santro 1.1,sportz executive cng,71421,2022,504000,petrol+cng,1,grey,hatchback,manual,2022,4,hyundai_new santro 1.1
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt,15387,2019,480000,petrol,1,grey,hatchback,manual,2019,7,hyundai_grand i10
delhi-ncr,maruti suzuki,swift,zxi amt,47885,2020,613000,petrol,1,grey,hatchback,automatic,2020,6,maruti suzuki_swift
delhi-ncr,honda,city,zx cvt,59721,2017,789000,petrol,1,brown,sedan,automatic,2017,9,honda_city
delhi-ncr,maruti suzuki,wagon r 1.0,lxi cng,54464,2013,265000,petrol+cng,1,grey,hatchback,manual,2013,13,maruti suzuki_wagon r 1.0
delhi-ncr,nissan,magnite,xl turbo,36390,2021,531000,petrol,2,white,suv,manual,2021,5,nissan_magnite
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt cng (outside fitted),72254,2018,444000,petrol+cng,1,silver,hatchback,manual,2018,8,hyundai_grand i10
delhi-ncr,hyundai,creta,1.6 sx at vtvt,54049,2019,937000,petrol,1,red,suv,automatic,2019,7,hyundai_creta
delhi-ncr,toyota,glanza,v amt,18432,2023,897000,petrol,1,white,hatchback,automatic,2023,3,toyota_glanza
delhi-ncr,kia,seltos,gtx,66513,2019,1050045,petrol,1,white,suv,manual,2019,7,kia_seltos
delhi-ncr,honda,amaze,1.2 s i-vtec opt,48157,2018,462000,petrol,1,grey,sedan,manual,2018,8,honda_amaze
delhi-ncr,ford,ecosport,sports petrol,33374,2021,854000,petrol,1,white,suv,manual,2021,5,ford_ecosport
delhi-ncr,maruti suzuki,swift,vxi,38841,2019,502000,petrol,1,grey,hatchback,manual,2019,7,maruti suzuki_swift
delhi-ncr,maruti suzuki,swift,zxi plus,49366,2022,656000,petrol,1,silver,hatchback,manual,2022,4,maruti suzuki_swift
delhi-ncr,honda,city,v,98927,2015,460000,petrol,1,silver,sedan,manual,2015,11,honda_city
delhi-ncr,hyundai,venue,sx 1.2 petrol,52956,2022,838000,petrol,1,red,suv,manual,2022,4,hyundai_venue
delhi-ncr,maruti suzuki,swift dzire,vxi,48745,2015,397000,petrol,1,grey,sedan,manual,2015,11,maruti suzuki_swift dzire
delhi-ncr,hyundai,creta,1.6 sx plus petrol,51712,2016,646000,petrol,2,white,suv,manual,2016,10,hyundai_creta
delhi-ncr,ford,ecosport,titanium + 1.5l ti-vct,83529,2018,644000,petrol,1,brown,suv,manual,2018,8,ford_ecosport
delhi-ncr,maruti suzuki,wagon r 1.0,lxi cng,50658,2013,249000,petrol+cng,1,red,hatchback,manual,2013,13,maruti suzuki_wagon r 1.0
delhi-ncr,tata,nexon,xz plus,74652,2021,711000,petrol,1,grey,suv,manual,2022,5,tata_nexon
delhi-ncr,tata,altroz,xz 1.2,116172,2020,526000,petrol,1,white,hatchback,manual,2020,6,tata_altroz
delhi-ncr,hyundai,creta,1.6 sx plus petrol,92880,2018,735000,petrol,1,white,suv,manual,2018,8,hyundai_creta
delhi-ncr,maruti suzuki,baleno,alpha,38822,2020,639000,petrol,1,grey,hatchback,manual,2020,6,maruti suzuki_baleno
delhi-ncr,tata,punch,creative amt dual tone,8610,2023,849000,petrol,1,grey,suv,automatic,2023,3,tata_punch
delhi-ncr,honda,amaze,vx mt 1.2 petrol,26750,2022,717000,petrol,1,white,sedan,manual,2023,4,honda_amaze
delhi-ncr,volkswagen,polo,comfortline 1.2l (p),91342,2016,363000,petrol,2,white,hatchback,manual,2016,10,volkswagen_polo
delhi-ncr,ford,ecosport,trend + 1.5l ti-vct at,43304,2018,633000,petrol,1,silver,suv,automatic,2018,8,ford_ecosport
delhi-ncr,kia,seltos,gtx plus at d,57393,2021,1387643,diesel,1,white,suv,automatic,2021,5,kia_seltos
delhi-ncr,hyundai,venue,sx 1.0 turbo imt,25577,2021,751000,petrol,2,white,suv,manual,2021,5,hyundai_venue
delhi-ncr,maruti suzuki,alto k10,vxi,60253,2018,308000,petrol,1,silver,hatchback,manual,2018,8,maruti suzuki_alto k10
delhi-ncr,maruti suzuki,dzire,vxi amt,37312,2018,529000,petrol,1,silver,sedan,automatic,2018,8,maruti suzuki_dzire
delhi-ncr,maruti suzuki,baleno,zeta 1.2,40185,2016,433000,petrol,1,blue,hatchback,manual,2016,10,maruti suzuki_baleno
delhi-ncr,tata,nexon,xz plus,30438,2021,787000,petrol,1,white,suv,manual,2021,5,tata_nexon
delhi-ncr,hyundai,alcazar,signature (o) 6 str 1.5 diesel at,67024,2022,1536113,diesel,1,white,suv,automatic,2022,4,hyundai_alcazar
delhi-ncr,kia,seltos,gtx plus dct,79111,2019,1125000,petrol,1,grey,suv,automatic,2020,7,kia_seltos
delhi-ncr,renault,kwid,1.0 rxt amt opt,39954,2017,294000,petrol,2,grey,hatchback,automatic,2017,9,renault_kwid
delhi-ncr,maruti suzuki,baleno,zeta 1.2,117562,2016,412000,petrol,1,silver,hatchback,manual,2016,10,maruti suzuki_baleno
delhi-ncr,maruti suzuki,wagon r 1.0,lxi cng,82454,2012,199000,cng,1,white,hatchback,manual,2012,14,maruti suzuki_wagon r 1.0
delhi-ncr,maruti suzuki,celerio,zxi plus,12798,2021,532000,petrol,1,blue,hatchback,manual,2022,5,maruti suzuki_celerio
delhi-ncr,maruti suzuki,ciaz,alpha at petrol,123645,2019,653000,petrol,1,grey,sedan,automatic,2019,7,maruti suzuki_ciaz
delhi-ncr,mg motors,hector,2.0 sharp,46129,2021,1375098,diesel,1,black,suv,manual,2021,5,mg motors_hector
delhi-ncr,mahindra,thar,lx hard top petrol at 4wd,87378,2022,1193625,petrol,1,black,suv,automatic,2022,4,mahindra_thar
delhi-ncr,tata,nexon,xz plus (premium),19342,2022,915000,petrol,1,grey,suv,manual,2022,4,tata_nexon
delhi-ncr,maruti suzuki,baleno,alpha 1.2,21944,2018,587000,petrol,1,blue,hatchback,manual,2018,8,maruti suzuki_baleno
delhi-ncr,maruti suzuki,baleno,delta 1.2,45492,2016,419000,petrol,1,silver,hatchback,manual,2016,10,maruti suzuki_baleno
delhi-ncr,tata,safari,xt plus dark edition,23882,2023,1688525,diesel,1,black,suv,manual,2023,3,tata_safari
delhi-ncr,toyota,urban cruiser hyryder,v hybrid,34484,2023,1741000,hybrid,1,blue,suv,automatic,2023,3,toyota_urban cruiser hyryder
delhi-ncr,maruti suzuki,s-cross,zeta at,83063,2020,730000,petrol,1,grey,suv,automatic,2020,6,maruti suzuki_s-cross
delhi-ncr,maruti suzuki,wagon r 1.0,lxi cng,77263,2013,240000,petrol+cng,1,silver,hatchback,manual,2013,13,maruti suzuki_wagon r 1.0
delhi-ncr,maruti suzuki,s-presso,vxi opt cng,95210,2020,385000,petrol+cng,1,grey,hatchback,manual,2020,6,maruti suzuki_s-presso
delhi-ncr,hyundai,venue,sx 1.0  turbo imt,30724,2021,811000,petrol,1,white,suv,manual,2021,5,hyundai_venue
delhi-ncr,kia,sonet,htx plus 1.0 imt,50122,2021,903000,petrol,1,grey,suv,manual,2021,5,kia_sonet
delhi-ncr,honda,city,v,35716,2016,540000,petrol,1,bronze,sedan,manual,2016,10,honda_city
delhi-ncr,maruti suzuki,dzire,vxi,38361,2017,489000,petrol,1,grey,sedan,manual,2017,9,maruti suzuki_dzire
delhi-ncr,tata,punch,accomplished mt petrol + cng(outside fitted),62412,2022,596000,cng,1,grey,suv,manual,2022,4,tata_punch
delhi-ncr,tata,nexon,xz plus s,52893,2021,749000,petrol,2,white,suv,manual,2021,5,tata_nexon
delhi-ncr,hyundai,elite i20,sportz 1.2 (o),69034,2014,375000,petrol,1,white,hatchback,manual,2014,12,hyundai_elite i20
delhi-ncr,honda,wr-v,s mt petrol,67803,2018,529000,petrol,1,silver,suv,manual,2018,8,honda_wr-v
delhi-ncr,maruti suzuki,new ertiga,zxi at,93757,2019,791000,petrol,1,red,muv,automatic,2019,7,maruti suzuki_new ertiga
delhi-ncr,maruti suzuki,celerio,zxi,26780,2024,566000,petrol,1,grey,hatchback,manual,2024,2,maruti suzuki_celerio
delhi-ncr,nissan,magnite,xl,100156,2021,467000,petrol,1,silver,suv,manual,2021,5,nissan_magnite
delhi-ncr,hyundai,elite i20,sportz 1.2,35791,2015,446000,petrol,1,silver,hatchback,manual,2015,11,hyundai_elite i20
delhi-ncr,hyundai,grand i10,sportz 1.2 kappa vtvt,72428,2017,417000,petrol,1,grey,hatchback,manual,2017,9,hyundai_grand i10
delhi-ncr,tata,tiago,revotron xm,52251,2018,350000,petrol,2,grey,hatchback,manual,2018,8,tata_tiago
delhi-ncr,mahindra,thar,lx hard top petrol at 4wd,17386,2023,1447135,petrol,1,grey,suv,automatic,2023,3,mahindra_thar
delhi-ncr,maruti suzuki,fronx,alpha 1.0l turbo mt,23669,2023,1049000,petrol,1,white,suv,manual,2023,3,maruti suzuki_fronx
delhi-ncr,tata,nexon,xza plus amt petrol,30298,2019,744000,petrol,1,red,suv,automatic,2019,7,tata_nexon
delhi-ncr,volkswagen,ameo,1.0 trendline petrol,63236,2019,415000,petrol,1,white,sedan,manual,2019,7,volkswagen_ameo
delhi-ncr,maruti suzuki,xl6,alpha at petrol,35168,2019,912000,petrol,1,bronze,muv,automatic,2019,7,maruti suzuki_xl6
delhi-ncr,maruti suzuki,wagon r stingray,vxi,79771,2014,197000,petrol,3,grey,hatchback,manual,2014,12,maruti suzuki_wagon r stingray
delhi-ncr,honda,amaze,vx cvt 1.2 petrol,31381,2022,775000,petrol,1,brown,sedan,automatic,2022,4,honda_amaze
delhi-ncr,mahindra,xuv700,ax 7 diesel at awd luxury pack 7 str,42221,2022,2182513,diesel,1,blue,suv,automatic,2022,4,mahindra_xuv700
delhi-ncr,ford,figo,titanium plus 1.2 ti-vct at,71868,2021,571000,petrol,1,white,hatchback,automatic,2021,5,ford_figo
delhi-ncr,mahindra,thar,lx 4 str hard top petrol at 4wd,43309,2021,1246243,petrol,1,red,suv,automatic,2021,5,mahindra_thar
delhi-ncr,maruti suzuki,wagon r,lxi 1.0 cng,38087,2022,521000,cng,1,white,hatchback,manual,2022,4,maruti suzuki_wagon r
delhi-ncr,hyundai,new santro 1.1,sportz mt,27679,2022,444000,petrol,1,white,hatchback,manual,2022,4,hyundai_new santro 1.1
delhi-ncr,renault,kiger,rxz turbo cvt,47435,2022,775000,petrol,1,violet,suv,automatic,2022,4,renault_kiger
delhi-ncr,maruti suzuki,baleno,alpha 1.2,79727,2016,455000,petrol,1,silver,hatchback,manual,2016,10,maruti suzuki_baleno
delhi-ncr,toyota,urban cruiser hyryder,g neodrive,16762,2022,1273513,petrol,1,silver,suv,manual,2023,4,toyota_urban cruiser hyryder
delhi-ncr,hyundai,verna,sx (o) 1.5 crdi,122106,2021,978000,diesel,1,black,sedan,manual,2021,5,hyundai_verna
delhi-ncr,honda,elevate,vx mt,12492,2023,1233068,petrol,1,white,suv,manual,2023,3,honda_elevate
delhi-ncr,renault,duster,rxl petrol,84840,2016,425000,petrol,2,orange,suv,manual,2016,10,renault_duster
delhi-ncr,maruti suzuki,ciaz,alpha petrol,27534,2019,739000,petrol,1,white,sedan,manual,2019,7,maruti suzuki_ciaz
delhi-ncr,hyundai,fluidic verna 4s,1.6 vtvt sx,39156,2015,528000,petrol,1,white,sedan,manual,2015,11,hyundai_fluidic verna 4s
delhi-ncr,hyundai,creta,1.6 sx plus auto petrol,57914,2016,737000,petrol,1,blue,suv,automatic,2016,10,hyundai_creta
delhi-ncr,mahindra,xuv700,ax 5 diesel at 5 str,24206,2022,1783000,diesel,1,blue,suv,automatic,2022,4,mahindra_xuv700
delhi-ncr,mahindra,kuv100,k4 6 str,60576,2016,306000,petrol,1,grey,crossover,manual,2016,10,mahindra_kuv100
delhi-ncr,volkswagen,polo,comfortline 1.2l (p),90709,2016,393000,petrol,1,white,hatchback,manual,2016,10,volkswagen_polo
delhi-ncr,hyundai,venue,sx 1.0  turbo,28154,2022,862000,petrol,1,white,suv,manual,2022,4,hyundai_venue
delhi-ncr,maruti suzuki,alto k10,vxi,65440,2016,256000,petrol,2,maroon,hatchback,manual,2016,10,maruti suzuki_alto k10
delhi-ncr,maruti suzuki,wagon r 1.0,vxi,9581,2024,564000,petrol,1,white,hatchback,manual,2024,2,maruti suzuki_wagon r 1.0
delhi-ncr,ford,ecosport,titanium 1.5l ti-vct at,39591,2016,521000,petrol,2,white,suv,automatic,2016,10,ford_ecosport
delhi-ncr,hyundai,fluidic verna 4s,1.6 vtvt sx,53488,2016,524000,petrol,2,white,sedan,manual,2016,10,hyundai_fluidic verna 4s
delhi-ncr,hyundai,elite i20,asta 1.2,48560,2015,443000,petrol,1,red,hatchback,manual,2015,11,hyundai_elite i20
delhi-ncr,hyundai,verna,sx (o) 1.6 vtvt at,80711,2018,831000,petrol,1,white,sedan,automatic,2018,8,hyundai_verna
delhi-ncr,hyundai,verna,fluidic 1.6 vtvt ex,76444,2014,325000,petrol,3,silver,sedan,manual,2014,12,hyundai_verna
delhi-ncr,maruti suzuki,wagon r 1.0,lxi cng (outside fitted),72340,2016,289000,cng,1,grey,hatchback,manual,2016,10,maruti suzuki_wagon r 1.0
delhi-ncr,maruti suzuki,baleno,alpha 1.2 at,35178,2017,580000,petrol,1,blue,hatchback,automatic,2017,9,maruti suzuki_baleno
delhi-ncr,honda,city,vx cvt,59613,2017,703000,petrol,1,brown,sedan,automatic,2017,9,honda_city
delhi-ncr,maruti suzuki,alto 800,lxi,64234,2014,207000,petrol,1,silver,hatchback,manual,2014,12,maruti suzuki_alto 800
delhi-ncr,hyundai,creta,1.6 sx plus auto petrol,75170,2016,601000,petrol,3,blue,suv,automatic,2016,10,hyundai_creta
delhi-ncr,mahindra,thar,lx hard top petrol at 4wd,45789,2022,1284525,petrol,1,black,suv,automatic,2022,4,mahindra_thar
delhi-ncr,maruti suzuki,alto 800,lxi (o) cng,35551,2022,417000,cng,1,white,hatchback,manual,2023,4,maruti suzuki_alto 800
delhi-ncr,renault,kwid,1.0 rxt sce,3739,2023,470000,petrol,1,blue,hatchback,manual,2024,3,renault_kwid
delhi-ncr,hyundai,venue,sx 1.0  turbo,18243,2022,885000,petrol,1,grey,suv,manual,2022,4,hyundai_venue
delhi-ncr,hyundai,venue,s+ 1.2,24701,2022,797000,petrol,1,blue,suv,manual,2022,4,hyundai_venue
delhi-ncr,maruti suzuki,wagon r 1.0,lxi (o) cng,44365,2021,502000,petrol+cng,1,grey,hatchback,manual,2021,5,maruti suzuki_wagon r 1.0
delhi-ncr,hyundai,verna,fluidic 1.6 vtvt sx opt at,26990,2012,360000,petrol,2,silver,sedan,automatic,2012,14,hyundai_verna
delhi-ncr,ford,ecosport,titanium 1.5l ti-vct,90241,2018,590000,petrol,1,brown,suv,manual,2018,8,ford_ecosport
delhi-ncr,hyundai,venue,sx 1.0  turbo imt,58388,2022,791000,petrol,1,blue,suv,manual,2022,4,hyundai_venue
delhi-ncr,toyota,innova crysta,zx 2.7 at 7 str,64870,2022,1953902,petrol,1,grey,muv,automatic,2022,4,toyota_innova crysta
delhi-ncr,ford,ecosport,titanium 1.5l ti-vct,67684,2016,449000,petrol,2,white,suv,manual,2016,10,ford_ecosport
delhi-ncr,volkswagen,polo,gt,70175,2021,756000,petrol,1,white,hatchback,automatic,2021,5,volkswagen_polo
delhi-ncr,hyundai,verna,sx opt ivt petrol,79240,2022,1142213,petrol,1,black,sedan,automatic,2022,4,hyundai_verna
delhi-ncr,tata,nexon,xza plus diesel,33494,2022,883000,diesel,1,white,suv,automatic,2022,4,tata_nexon
delhi-ncr,honda,city,v 4th gen,29846,2022,877000,petrol,1,grey,sedan,manual,2022,4,honda_city
delhi-ncr,tata,tiago,revotron xz plus cng,40858,2022,624000,petrol+cng,1,white,hatchback,manual,2022,4,tata_tiago
delhi-ncr,maruti suzuki,dzire,zxi plus,44141,2021,641000,petrol,1,red,sedan,manual,2021,5,maruti suzuki_dzire
delhi-ncr,mahindra,thar,lx 4 str hard top petrol at 4wd,43089,2021,1251293,petrol,1,red,suv,automatic,2021,5,mahindra_thar
delhi-ncr,maruti suzuki,xl6,alpha plus at petrol,8587,2023,1349000,petrol,1,white,muv,automatic,2023,3,maruti suzuki_xl6
delhi-ncr,hyundai,elite i20,sportz 1.2,49347,2017,468000,petrol,2,white,hatchback,manual,2017,9,hyundai_elite i20
delhi-ncr,tata,nexon,xz plus (o),88659,2021,756000,petrol,1,grey,suv,manual,2021,5,tata_nexon
delhi-ncr,honda,amaze,1.2 vx i-vtec,115829,2013,260000,petrol,1,blue,sedan,manual,2013,13,honda_amaze
delhi-ncr,hyundai,elite i20,sportz 1.2,109231,2016,404000,petrol,1,white,hatchback,manual,2016,10,hyundai_elite i20
delhi-ncr,hyundai,verna,1.6 vtvt sx + at,47736,2019,925000,petrol,1,white,sedan,automatic,2019,7,hyundai_verna
delhi-ncr,honda,city,zx cvt petrol,54886,2020,1044198,petrol,1,white,sedan,automatic,2020,6,honda_city
delhi-ncr,maruti suzuki,baleno,alpha at petrol,38346,2018,587000,petrol,1,grey,hatchback,automatic,2018,8,maruti suzuki_baleno
delhi-ncr,hyundai,creta,sx (o) at diesel,43633,2022,1557278,diesel,1,white,suv,automatic,2022,4,hyundai_creta
delhi-ncr,honda,city,v petrol,19495,2022,976000,petrol,1,white,sedan,manual,2022,4,honda_city
delhi-ncr,maruti suzuki,wagon r 1.0,lxi cng,46465,2013,259000,petrol+cng,1,grey,hatchback,manual,2013,13,maruti suzuki_wagon r 1.0
delhi-ncr,honda,city,v,83096,2015,473000,petrol,1,silver,sedan,manual,2015,11,honda_city
delhi-ncr,toyota,corolla altis,vl cvt petrol,58000,2018,1094000,petrol,1,silver,sedan,automatic,2018,8,toyota_corolla altis
delhi-ncr,honda,city,sv petrol,44003,2019,721000,petrol,1,silver,sedan,manual,2019,7,honda_city
delhi-ncr,honda,city,vx cvt petrol,26442,2019,893000,petrol,1,brown,sedan,automatic,2019,7,honda_city
delhi-ncr,toyota,innova crysta,gx 2.4 at 7 str,51277,2022,1947183,diesel,1,silver,muv,automatic,2022,4,toyota_innova crysta
delhi-ncr,mahindra,thar,lx 4 str convertible diesel at 4wd,27750,2021,1342193,diesel,1,black,suv,automatic,2021,5,mahindra_thar
delhi-ncr,honda,city,s,53465,2014,439000,petrol,1,red,sedan,manual,2014,12,honda_city
delhi-ncr,maruti suzuki,baleno,zeta,31350,2019,570000,petrol,1,blue,hatchback,manual,2019,7,maruti suzuki_baleno
delhi-ncr,maruti suzuki,wagon r 1.0,vxi,55411,2011,194000,petrol,2,white,hatchback,manual,2011,15,maruti suzuki_wagon r 1.0
delhi-ncr,toyota,corolla altis,j(s) petrol,83908,2015,531000,petrol,1,grey,sedan,manual,2015,11,toyota_corolla altis
delhi-ncr,volkswagen,polo,highline1.2l (p),96976,2013,289000,petrol,1,white,hatchback,manual,2013,13,volkswagen_polo
delhi-ncr,hyundai,grand i10 nios,sportz 1.2 kappa vtvt,119512,2022,506000,petrol,1,blue,hatchback,manual,2022,4,hyundai_grand i10 nios
delhi-ncr,tata,altroz,xz plus 1.5,24060,2023,838000,diesel,1,grey,hatchback,manual,2023,3,tata_altroz
delhi-ncr,maruti suzuki,wagon r 1.0,lxi cng,55587,2013,249000,petrol+cng,1,silver,hatchback,manual,2013,13,maruti suzuki_wagon r 1.0
delhi-ncr,tata,tiago,xz w/o alloy,64504,2019,404000,petrol,1,grey,hatchback,manual,2019,7,tata_tiago
delhi-ncr,honda,amaze,1.2 vx mt petrol,43482,2019,599000,petrol,1,white,sedan,manual,2020,7,honda_amaze
delhi-ncr,hyundai,venue,sx(o) 1.5 crdi,79647,2021,819000,diesel,1,white,suv,manual,2022,5,hyundai_venue
delhi-ncr,tata,nexon,xza plus amt petrol,71813,2019,659000,petrol,1,orange,suv,automatic,2020,7,tata_nexon
delhi-ncr,maruti suzuki,dzire,vxi,39613,2018,499000,petrol,1,white,sedan,manual,2018,8,maruti suzuki_dzire
delhi-ncr,tata,nexon,xm,63532,2019,564000,petrol,1,grey,suv,manual,2019,7,tata_nexon
delhi-ncr,mahindra,thar,lx 4 str hard top petrol at 4wd,19465,2021,1292703,petrol,1,green,suv,automatic,2021,5,mahindra_thar
delhi-ncr,tata,tiago,xz plus dual tone roof,50023,2019,447000,petrol,2,red,hatchback,manual,2019,7,tata_tiago
delhi-ncr,maruti suzuki,alto k10,vxi plus,2094,2024,489000,petrol,1,grey,hatchback,manual,2024,2,maruti suzuki_alto k10
delhi-ncr,maruti suzuki,ertiga,vxi,79603,2016,561000,petrol,1,grey,muv,manual,2016,10,maruti suzuki_ertiga
delhi-ncr,tata,tiago,revotron xz plus,54295,2019,452000,petrol,1,grey,hatchback,manual,2019,7,tata_tiago
